x,y,condition
-77248.32433286877,5706075.021458613,0
27097.164149072458,5716829.918746552,0
-109689.36498569242,5907073.179088831,0
-31612.33022542848,5726273.337390899,0
-10291.405306319997,6021060.877877085,0
64918.11664104086,5851298.727466375,0
-69894.8210908079,5739468.814699765,0
-107401.44758159826,5894469.122540607,0
-67601.39709425835,5794078.615087231,0
61185.76712661638,5743344.028365345,0
-33981.60486860949,5731849.71034083,0
37387.057135777344,5828113.747703676,0
82361.28778817586,5802444.748727015,0
52655.92117775738,5684919.178094248,0
-96308.22194487849,5963810.879389124,0
-83366.58346442049,5857786.661775888,0
29816.86757896378,5854371.940598691,0
-18907.26994343844,5664346.918368377,0
33420.71035622485,5732995.769806066,0
-7808.040759665906,5685673.956558802,0
-82670.21811227337,5774090.560165956,0
72316.72572036675,5653275.706406521,0
132684.40634657242,5985588.535577102,0
-59167.640424726895,5846601.207121024,0
-25197.77355708048,5854947.726687613,0
-83603.11126906241,5844135.659148906,0
-113260.39091581719,5758686.014846422,0
20001.208016590273,5647758.312931908,0
42628.660991262645,5665814.455795732,0
-65694.88670794811,5839486.618985536,0
-85065.52863399274,5978935.269778357,0
-56690.73288644518,5768322.303021185,0
-65521.38661267835,5886374.967277079,0
-100164.72572308699,5816843.538044343,0
20481.25185151043,5679632.790111757,0
-75261.01166697341,5964921.4218025915,0
54052.497922399576,5794322.364875651,0
-69670.67609955647,5888366.862346698,0
-29270.829950444444,5735788.228923173,0
77756.76653877858,5908550.601143824,0
110489.47852916678,5913744.82414289,0
-50654.23002241891,5735715.933627536,0
-17673.721895268915,5819133.083149822,0
67719.31145358982,5844451.4988488145,0
22784.907422254677,5802802.598701088,0
-41027.852250843585,5799565.663128959,0
-63269.24205344717,5794610.035756639,0
72388.15321799659,5719235.7584280735,0
-96028.38857601756,5794097.160867636,0
22883.020555735624,5662022.226692473,0
-92399.76553463729,5904885.833577053,0
123461.35018950928,5998653.527977072,0
43663.496793565515,5987156.829567363,0
-55865.730244241975,5905976.971184684,0
68246.25597840513,5843769.175552804,0
32878.156140856154,5708983.129580428,0
98967.45957480694,5928147.142791037,0
-36570.217924816636,5698010.050049342,0
-54464.01558600958,5990412.424463195,0
63832.91733970598,5814012.336915776,0
73073.48140322784,5926588.67125083,0
-19889.479422186007,6015832.289215323,0
77947.8502922442,5750379.213910597,0
-68634.25044505436,5992174.353727358,0
77268.44659948093,5782151.619720088,0
-110313.46623706812,5868486.288842603,0
24881.815701877524,5663965.936910589,0
-21218.169415730605,5961276.308016076,0
-37834.94489445226,5729659.952343243,0
-3138.8668853976997,5651035.481708506,0
-31553.700530767223,5879581.14172186,0
-98794.54024092847,5914332.909014964,0
35200.87877501725,5731074.67523845,0
-96811.86666904148,5857132.303807241,0
-92365.23587055672,5835198.493576597,0
-11957.507106243298,5662945.219381687,0
-54134.48051984956,5762728.711185528,0
45108.17875080762,5841041.784701052,0
-91282.61726591836,5961844.630759233,0
19141.543638636766,5878322.370917623,0
-47550.41581596971,6007550.574148009,0
-114468.04871820586,5742736.131713718,0
52730.586413212295,6012491.882467456,0
122457.74087455621,5942855.602247258,0
-69470.41258786165,5928420.946056185,0
-66404.88141945194,5900713.520104248,0
30647.523722979793,5996762.353555126,0
-46500.21470940363,5788464.573520582,0
100435.48970985974,5938840.62129099,0
-27061.156003847165,5851426.923356612,0
-54440.60006780043,5951044.2014742065,0
9473.556149983953,5821589.901595635,0
99449.26304155457,5925813.374753194,0
-28106.456393637098,5866038.095728722,0
-40814.920826368034,5869989.094124554,0
-58371.65346458752,5658293.404529413,0
59057.20797776367,6006577.262393563,0
44433.874992440426,5879165.426808785,0
-14490.451845732969,5703175.654037372,0
29794.39671971317,5804055.648842496,0
21464.9418336206,6006799.202941834,0
-75514.60365456852,5727113.377456256,0
-30777.290100117898,5767450.710507609,0
129241.35988487405,5954066.438164647,0
80584.07250204173,5805459.982742159,0
-52672.91956267764,5791461.988285606,0
-18211.13764222141,5700848.460258159,0
38463.74342370764,5817904.185504901,0
62690.993346359435,5848269.919305787,0
46283.441178820765,6001397.746215454,0
-93810.72600487634,5900921.301273469,0
-90161.03909791957,5980703.866462504,0
-49852.34636473295,5780497.262608049,0
81081.40586179233,5933174.9990432635,0
-53070.359618564136,5946687.188537088,0
-83743.01396722702,5867358.76674938,0
83876.15812374683,5777773.528176835,0
-87350.9005948787,5915067.672733623,0
-67578.553789473,5774728.459020158,0
-47127.53345853937,5675491.364819356,0
-62673.711430314615,5738558.629529581,0
6242.880474383041,5996008.368460995,0
-28783.114659205807,6018247.570348868,0
-64132.53024227498,5888591.531727708,0
60433.51916447369,5798789.92007234,0
-64133.1384103159,5911132.630102564,0
-80338.35146766155,5805848.569229876,0
98606.0482066792,5665093.089955531,0
-21223.916814604614,5887109.40718763,0
73983.41349612674,5821948.0624564495,0
-98425.92684350417,5929692.522696307,0
-94324.83394133842,5908880.613030995,0
32348.29195781934,5810968.24425748,0
61405.32080739032,5728973.653763096,0
67165.72190051063,5811814.973923719,0
-32469.01696923004,5848746.962055784,0
-20787.619322868006,5835288.443146354,0
123346.73246729927,5960656.825227429,0
-106616.63564150619,5895447.215171563,0
63471.373005842936,5778827.584604678,0
-21485.874600708165,5688392.569205909,0
-24113.420136877437,5732130.170375539,0
28120.628446464427,5686938.664535699,0
-69233.62656871349,5852045.8924943125,0
-48661.564271322335,5885329.463266825,0
-98155.57459550897,5714338.007773442,0
98305.19544161158,5976550.318203641,0
-38108.17296800646,6002060.293826804,0
97994.68093448645,5674137.917142343,0
88665.74146612844,5701779.839929817,0
-88164.0191552639,5960387.210044553,0
103016.75327232972,5910538.066126697,0
123215.45141952741,5966916.935765835,0
-33899.75685333971,5758504.965805329,0
-28498.35754898317,5869971.364833684,0
85195.4214761153,5912500.674783622,0
-84893.48079205092,5709873.020399413,0
64942.589536943065,5868111.861047671,0
51198.361136252235,5762957.111652483,0
102084.06190398996,5911801.59360785,0
-66288.77074694884,5654695.775200756,0
-95166.79530935091,5865013.910481625,0
-53478.629603069065,5866498.417280367,0
50336.83261796084,5713519.014536314,0
-94038.51792898666,5863590.589431379,0
45488.07103693814,5865124.865904369,0
-10301.199334619683,5821769.03037234,0
-2409.889841788172,5986901.701488026,0
-114612.93300469787,5858936.397783299,0
-53667.66534050561,5883453.762473994,0
62655.81948584778,5841380.593911074,0
133918.8447407626,5991587.0964440545,0
-65615.83051357072,5819236.9623516435,0
-10513.741171177113,5650733.875099209,0
-86549.2206451145,5980124.673310498,0
63836.155277728656,5713414.114486052,0
-89532.92467596025,5768272.442935451,0
-76097.60524849218,5743717.87974071,0
116860.21079426489,5987565.612035213,0
-22431.094241172497,5998959.473541146,0
6908.387677655075,5861424.355063434,0
113637.48107961597,5902048.975142859,0
-97139.4739547617,5962360.588747863,0
81431.40693490976,5939601.544486451,0
-35810.60326601635,5842741.026996301,0
-114198.04851047773,5841409.327921941,0
8888.348298280325,5659061.494725567,0
16040.988833807554,5710707.132809302,0
-108111.34180198895,5842961.443736467,0
-98628.33834096162,5860469.068094952,0
-79785.57373639889,5901338.301484063,0
81532.7523418318,5794033.321999946,0
-106296.91153767832,5896592.831156132,0
66780.50824843391,5715811.605830685,0
-52203.218754020374,5717702.859102295,0
6026.531219778932,5702643.806140267,0
46558.785645818076,5703435.290519689,0
74237.90099629757,5719415.915338727,0
48718.079695702094,6007076.740958206,0
-111615.6857089635,5852396.34411697,0
70198.83558319052,5983681.135294835,0
66269.02228847609,5790775.5184696,0
-43085.95866457053,6017993.123309904,0
-101688.91328060627,5952562.669535429,0
-61601.265548349125,5704162.223875094,0
-62419.6745157334,5674165.63505913,0
-79466.3942282959,5722326.917375358,0
44255.661084825464,5809417.639581568,0
48439.89824481835,5822968.245533368,0
83675.89429950446,5983499.411221424,0
-73826.54928514731,5940290.188490386,0
-79396.09001701369,5866344.044198897,0
-70003.68467429272,5781384.380616257,0
82470.74083654798,5752564.58934602,0
110269.18926045593,5972179.791778348,0
79695.73927175248,5770266.603857903,0
93118.27498684489,5994086.208670438,0
-78964.93790700863,5834528.561600085,0
132321.17385983953,5975247.243014235,0
-69730.70716572754,5989545.993464317,0
123013.77629512874,5947142.796876466,0
-88329.92566175513,5757202.280930655,0
95948.34347065596,5673672.401526191,0
-45497.58948629917,5644072.93836603,0
-64406.28931477785,5754763.623873685,0
6298.130248141257,5687562.778453544,0
6442.911449346488,5703590.365704712,0
75103.77437006199,5856781.782492617,0
-40381.37937723212,5838395.547894142,0
91658.83025942746,5921471.854401951,0
-82292.24595791916,5671098.663564373,0
72490.49660978612,5892997.508344298,0
-62820.80381366722,5825836.050945159,0
84251.78676324902,5665361.954801126,0
-52849.13203556484,5738365.076711111,0
43089.20952782573,5660838.440190638,0
45210.95748468867,5827251.158998253,0
-56799.00809604585,5790489.386279134,0
15539.931534491596,5717455.854624135,0
-88205.57819244685,5668402.127591761,0
62626.25447308607,5678487.422552013,0
40115.35686453144,5992906.527365945,0
-54795.26166847761,5830290.043967378,0
-97792.54909098773,5853981.229687423,0
53286.016852044035,6011080.732912216,0
-99900.0894256073,5708885.146400788,0
107033.5847101534,5654078.785686924,0
-106918.29204546087,5887863.032606143,0
87192.3505818806,5730763.697306475,0
-84322.0035927678,5909168.482215721,0
-41595.073339755734,5738791.000538044,0
-102677.70698031824,5948789.763018602,0
41780.36886740333,5744982.768453326,0
73967.87520926213,5895715.10341758,0
-67984.65180920417,5912809.908762116,0
-63825.54649439061,5743977.578116873,0
-93436.5501240816,5954812.041572557,0
-9113.893269314634,6014207.094555805,0
-60530.7739651117,5756249.297375353,0
-65479.77394852274,5977305.5655096555,0
18806.810053165915,5719249.701928308,0
-106906.06870878323,5960287.046492449,0
-61908.8377764844,5737309.34519275,0
107049.68079971397,5998066.378797822,0
-5336.495976198363,5834546.307608276,0
-81182.61545167354,5808909.962852623,0
-53640.62515463371,5828138.075262086,0
-70487.50506416478,5852837.588723679,0
-90957.10496977877,5669085.927624614,0
46075.41356615862,5775869.469506381,0
-15613.065912139122,5643120.705749764,0
109381.26443953725,5908465.371000135,0
-91186.81673476077,5796121.087032233,0
8587.662221005186,5728344.041010636,0
-9961.335313613657,5681114.086014256,0
82794.9214818874,5688236.763447705,0
49079.33646845352,6001278.35130389,0
-64214.96747320659,5824369.130704022,0
-18204.236851361115,6013765.931408551,0
87630.27843524708,5678798.081383801,0
-40805.159225036536,5700715.084338437,0
121841.04392715837,5959205.765915539,0
63837.40813374339,5671742.348412008,0
-33881.960578492246,5869927.558252239,0
-63139.10252879087,5810817.7855356475,0
66619.52251412752,5778188.269942498,0
-10529.360068222828,5667463.423658993,0
-28850.451090931834,6024328.91836815,0
-90364.19200862339,5743301.0674968045,0
46178.91885788966,5888729.75496793,0
-19064.166544437918,5675177.34418506,0
75910.15619383333,5728840.4697595965,0
-90515.94130023746,5858347.961519672,0
-19648.32385817218,5724299.223982009,0
-98077.1854152533,5668140.287424849,0
-45484.81663387951,5708456.886958145,0
-84810.1551208205,5952254.869768478,0
26305.740139033238,5691378.259665119,0
33420.74759908038,5642266.487978968,0
66897.89645609929,5690696.227807033,0
-58567.721490642114,5786532.84209199,0
63634.18633534975,5899763.446287817,0
40357.98483874128,5723363.360437004,0
41639.17082424008,5736038.633568052,0
-12198.094930657491,5844951.629330951,0
-88855.27974885466,5766636.964323017,0
-73377.56066428742,5834399.608465539,0
-31987.32457512195,5839855.182386384,0
-41264.591285164235,5860960.002316199,0
-80789.77377768958,5743455.155795713,0
-103847.83600520129,5681178.594347229,0
103261.22387331474,6017587.845495128,0
-60873.52031663662,5730643.57393875,0
-95861.50965076534,5804791.187132729,0
-11932.736769505093,5974843.75761698,0
-11316.708894732947,5985955.122929716,0
-99794.4267587994,5794282.3750299215,0
-109898.97551642112,5694936.677101512,0
20248.55569802056,6012306.856995472,0
-101704.63025422527,5850728.482281048,0
-49808.06953599762,5878642.405031754,0
11865.434440715922,5706900.687275781,0
-109560.5384506425,5874430.148995553,0
-83957.96201650615,5916885.187610452,0
-58317.64226448648,5832967.501721174,0
86383.69891788604,5670628.767121453,0
16943.573416799452,5688085.648383103,0
67291.92337998335,5670594.785682382,0
93628.08051807291,5655791.573809978,0
43087.63073208212,5728165.624504855,0
39052.57358466624,5650904.354559608,0
-65808.40423151218,5857742.515033939,0
-40092.662856166586,5867888.142571394,0
-88968.91234016776,5963428.173213653,0
-52947.55792844308,5732175.658240956,0
-102132.70494041758,5955079.794588979,0
75072.85779235285,5720081.904725036,0
123401.36141184208,5953113.555754527,0
71184.63602359971,5673406.176684908,0
-106131.77891405401,5929516.82064223,0
-36418.77251986634,5832644.508693138,0
76316.32472852228,5719066.878233413,0
10735.083084762038,6012028.143938749,0
58565.80048073258,5809314.546166768,0
101115.09461049558,5650409.3358297115,0
46754.689304010884,5887085.633626988,0
-55795.742284178465,5920270.053491692,0
91654.45471615615,5988024.518932092,0
99548.51819254833,5942713.050408096,0
13281.532500295056,5823152.986758925,0
52004.80840039128,5841485.268449641,0
-94142.55188324624,5918251.040532788,0
72323.76452954914,5661323.886122021,0
-78348.48634466158,5741432.934404007,0
70388.13167797436,5710041.830867251,0
33403.33758965129,5840734.677681121,0
-56492.46589029146,5814499.38916421,0
-37504.675156687736,5983156.016605381,0
-67129.12856024498,5784268.55080159,0
-76088.34929038787,5856637.158629113,0
-59790.85515695368,5846130.3322363235,0
-99078.11235809734,5792187.396036334,0
-66966.25755680565,5750537.898555118,0
85778.44098992928,5955026.663286234,0
-61439.97819596462,5718001.703945998,0
69662.7239706303,5728809.792304414,0
33046.35523690586,5750687.87012773,0
-9675.063563969277,5707612.294294871,0
88826.48529565809,5941126.290808613,0
-42321.95285696036,5843460.839903472,0
-29998.803124933052,5863626.427472345,0
-14661.13758385864,5988980.520722292,0
-89733.4144071952,5986662.349902687,0
-20127.46826589822,5828202.091077101,0
-97439.46861638976,5928096.51159522,0
-46594.639960271656,5913895.43571603,0
-93729.48540511815,5887031.2743151365,0
-104931.74030474202,5709400.621077282,0
55129.69032014665,5992622.493547081,0
134027.8414802153,6004114.920048981,0
-54353.7929136876,5863190.883304131,0
-61751.31546742648,5887628.317719958,0
41212.16443193526,5775355.673295579,0
-71658.35678856028,5977269.546613699,0
-99001.53634059883,5808951.693124016,0
-35636.226610145255,5849702.810086953,0
-25612.132276548917,5975899.595561822,0
106827.142568029,5906625.420665085,0
-76629.6129599729,5906607.080045863,0
-7081.604136537411,5831613.611820439,0
107009.64695723704,6023752.003648907,0
-92987.79418037794,5766261.252968902,0
-100921.14852781965,5770785.358333182,0
-52480.58455813592,5893519.8965102015,0
-32905.25514947179,5949137.253304134,0
-95530.0010369124,5684002.121243641,0
-22016.304869595842,5882095.290603666,0
82490.30189750856,5785413.649474551,0
-93130.61545430502,5764533.0995296175,0
43289.05098054474,5658990.181780084,0
103280.69656343825,5976813.342519628,0
-15677.005262716222,5677610.300246479,0
-80077.0825498791,5982555.6384627,0
-56841.125248484896,5643880.082490499,0
73484.25308495623,6021871.013620905,0
-17957.211491742302,6010422.075237749,0
-23476.407262663997,5663239.812109559,0
74577.60143787446,5925150.493798832,0
-59607.64873105751,5893292.416349165,0
88571.13991851194,5757266.260586205,0
-56737.059499432806,5657327.323223767,0
-17132.21355281536,5859127.5262761125,0
-84882.09765865127,5844708.896560356,0
-71579.12273485248,5847684.45638174,0
-114803.85983206322,5926008.666595134,0
12010.274928003026,5728588.193174969,0
-10627.257505569869,5865775.760153042,0
5590.588273681846,5643343.354031599,0
-58180.264024613265,5853098.18889472,0
-30212.133242411335,5820215.684571887,0
-52076.735604914196,6015746.819378944,0
22597.965067355864,5700349.81138051,0
12783.856096988267,5700723.757252946,0
-21005.10646069629,5970354.639342227,0
53677.950592325185,5889195.157743028,0
17778.204301344143,5832869.779480487,0
19441.455988346075,5730028.769190983,0
-103742.3787311665,5768193.753982311,0
-37135.61000200019,5891872.265393039,0
-8729.022264095809,5983484.79298142,0
50784.82387262597,5719260.704435101,0
-72311.82890458754,5847228.5302528255,0
9826.304050479768,6022477.531989914,0
2451.892232875849,5989611.543269362,0
-106335.23376478284,5948019.319042155,0
-10701.426842051354,5847415.945778402,0
-80625.37959190257,5848751.881529628,0
57600.6818705702,6020477.857518711,0
-66738.31712876991,5791458.211250619,0
-79379.02586608811,5855636.489815543,0
-86097.6257429266,6010771.571427358,0
122521.289820036,6008215.394519265,0
6787.153324782819,5859731.863449823,0
-23229.39597737507,6016243.292638774,0
-43440.319678950415,5760893.762811386,0
-75484.33024033828,5989963.751640174,0
-37800.62664136238,5705033.26660257,0
56418.08786968267,5985842.372376552,0
79259.26684674463,5901745.345317712,0
-101024.69322358779,5702621.944616305,0
-101855.77346986812,5849212.228317693,0
-37467.40307927193,5911689.38864406,0
-63944.248751974534,5752638.769520726,0
4105.624948570025,5666676.525154001,0
-33226.041156788706,5835318.658889607,0
-85064.05935993267,5891536.350124055,0
105031.02491723862,6000072.9199236,0
106461.8738181456,5962370.600596724,0
-43382.989382520405,5989946.613274918,0
73536.66880647757,5671337.708042201,0
-38092.6327739839,5729697.110728026,0
54797.13508254755,6000770.449790798,0
131650.05450315672,5968533.377187342,0
-92055.00305237074,5970474.81853696,0
74392.64058717561,5712308.003947707,0
45342.80548803895,5707653.42870786,0
-73634.08462398984,6014556.440137009,0
-75753.02580797492,5734493.890051294,0
44821.734799304686,5781925.761959385,0
-67121.81794203761,5912724.34928689,0
-36468.37578149559,5977227.445551077,0
48690.54602059035,5793513.060668394,0
113452.90324772825,5908236.908284859,0
72108.5552711532,5976637.597499188,0
-15266.001761169537,5694071.613571552,0
-8610.584112816694,6016523.672890372,0
-40532.953738702505,5833353.058686326,0
-88757.84912784342,5856790.392487986,0
-56260.771947290414,5697920.311699214,0
55561.44185319499,5794778.705206688,0
-69000.33840120083,6022000.943772111,0
-114536.28329405165,5878851.07181004,0
-93627.62386834907,5971972.130592558,0
89073.9623072476,5966228.665135857,0
645.1010938346153,5988853.653303064,0
51456.905610150076,5713779.90090398,0
40735.314367164654,5707704.4218377145,0
-7960.673289369064,5694955.982734447,0
39822.40759451498,5719520.924827271,0
-93715.65091721363,5986778.709134088,0
3497.002393333285,5677976.86273325,0
30437.08211548344,6007680.382721242,0
-73338.91975196352,5918401.258225913,0
70699.78495471188,5710144.278070242,0
-27948.284026847177,5758424.176086469,0
57584.66219659892,5713968.6972252205,0
62680.34670620243,5990043.200937273,0
-67219.55982931775,5879300.656005187,0
-64182.93776836811,5818978.507183223,0
-30182.228136483856,5765437.684427141,0
-62959.42921269531,5996312.5792647805,0
-80530.93554912427,5996370.149624712,0
-74448.11048051679,5721091.050969949,0
6243.208071509362,5841272.275323656,0
-65605.36849296791,5750713.812521289,0
-78162.05812760477,5775237.280198958,0
81778.94143856716,5695398.83003472,0
43808.28683347322,5771687.385921121,0
34575.61326448241,5672562.355122008,0
-27667.48687440509,5989586.884932043,0
-100945.95047836528,5672323.909871179,0
-100339.86231989991,5736601.741812474,0
-77066.3071222617,5745878.425698756,0
54531.14345184615,5725142.300988578,0
-51366.64207427546,5752075.217577737,0
83084.48578266447,5772906.941392705,0
78705.85435447411,5762158.7693514,0
51601.22280378011,5767946.7007028945,0
-27500.46794558555,5844947.124981317,0
-92762.59311177192,5905971.67020497,0
-79339.13340908967,5731599.1964951,0
-64053.01752321137,5857258.929347438,0
28131.88363413635,5661118.777040918,0
-23125.899079060982,5742617.0763415005,0
-67191.36187656266,5774192.225922661,0
117567.56707563536,5914161.937497903,0
80176.79953247751,5728993.25605487,0
-112317.426833288,5883221.038639674,0
-41894.28615086866,5821691.573669625,0
-92093.32739843227,5707917.973975538,0
61690.58650750792,6014116.365140012,0
94263.58479369603,5972715.721035275,0
-84060.53768547709,5952003.73078466,0
-54267.329097063106,5891760.183903432,0
-34418.851049941746,5883249.295904548,0
-82791.90860844575,5667668.062996342,0
-56041.13680607205,5812936.514105725,0
39080.70235002617,5887840.054176143,0
-40300.019809675665,5821795.793006998,0
-12665.365432608043,5654722.9843686735,0
-87925.06897119374,5777249.666779888,0
29757.23122925617,5649442.093327716,0
-35191.65974763752,5687161.6569804605,0
34101.39170422635,5826487.669611302,0
112500.97984056984,5976714.566062953,0
-35488.87982618397,5862460.140035341,0
-74476.04131495839,5713549.827600026,0
-89739.55009035981,5663221.487203512,0
48615.29116000008,5820703.466691736,0
-966.7228408534284,5652550.753198901,0
-20655.65370893298,5878646.099389502,0
-46306.778032181595,5774573.245699407,0
-53996.49442823919,5660202.476507585,0
-31203.279792765723,5842851.113697325,0
61103.44407132323,5779510.72632071,0
31788.482178754348,5669466.47145421,0
-463.48286351583374,5712673.928146044,0
-44399.676658707875,5965616.0177924745,0
-97185.91456401261,5948222.899665296,0
49473.231192807725,6018660.005222177,0
-112426.158598918,5772717.637886111,0
37701.00534422288,5866446.27800591,0
15561.037416600753,5722608.833138329,0
58515.718859063636,5809117.557479013,0
101536.64075557454,5665867.155847011,0
-104457.13744479393,5747047.303778314,0
48968.50996988604,5718120.660669274,0
-1920.6758087790222,5676770.727438592,0
-97493.55599575267,5669434.066702655,0
-86771.47923731155,5930062.004953872,0
77882.47893102697,5708714.4972106125,0
-75303.78205457132,5757785.596678221,0
-46899.515812388694,5667491.916720588,0
-79469.26072032191,5842535.596258384,0
125665.33023703942,5976178.358025673,0
-64445.767574918704,5700106.467994318,0
70137.47839823616,6009887.298590599,0
-65429.31032284235,5736508.152304229,0
-99777.98095669993,5837894.751517137,0
89431.72577252772,5904146.147923324,0
-6254.750243503862,5662517.092367988,0
121254.5567825613,5941889.627964275,0
9753.888808926888,5709984.881838472,0
-82198.39575017964,5897923.786386167,0
75883.09249266514,5877606.142779578,0
-80927.20780837478,5837299.211921275,0
-37811.081355345945,5860398.711974567,0
-40668.33266445274,5803994.48729895,0
-63260.951029111755,5692007.661085085,0
-1473.421087366456,5849814.365112755,0
-97966.5507668947,5678641.719707324,0
17555.72974975349,5719319.405923502,0
-42766.367676834416,5728865.579074128,0
-42284.37699241795,5983158.546881681,0
-90576.54735764764,5911211.81401993,0
84528.92369336277,5656145.298026926,0
-36587.84165527311,5820944.676622863,0
-2243.7000622891355,5997025.524019113,0
-57352.53662038183,5990555.536072908,0
73775.51191438365,5787033.351092805,0
14203.133769401145,5860150.861893462,0
-64304.90667768152,5829290.010020799,0
-41438.89991691323,5853294.145392757,0
-99027.3011639199,5672006.683726203,0
88247.35028579988,5995449.723621346,0
102349.59369710996,5931050.310927613,0
35320.15438315601,5754483.6498198565,0
6951.534679861288,5691486.569029779,0
49302.77343595741,5824906.505296473,0
58033.265284565394,5761369.709574034,0
-16857.318517050517,5871906.2333207065,0
12313.215268097934,5727752.959955965,0
82788.77441447423,5981066.828218798,0
-65455.74387291162,5875151.046125289,0
140360.21037528667,5960523.044035056,0
30789.885780473007,5726604.766570347,0
74133.05005399988,5977890.029615039,0
55545.19772343882,5808265.79258807,0
-6671.724669006449,5645367.592342967,0
-58077.892275904975,6007328.59067417,0
-87279.37000702045,5877765.485529205,0
-16745.051247021038,5828174.979684032,0
-58541.51489399138,5930758.808564429,0
86311.82093854091,5961116.113144774,0
-102278.27581540571,5709890.266483154,0
-73519.03775061136,5902858.965347444,0
69636.77918476966,5762130.103731971,0
-36313.6319305808,5793970.430400825,0
-106111.3973820533,5855631.924537804,0
-30803.865861019483,5887050.953290633,0
-87071.51443052475,5672085.446848378,0
-100401.23085316554,5872754.809439633,0
-113552.46657954468,5707182.967871483,0
-21985.244428969774,5972593.267512628,0
-82249.05272927287,5702205.675751472,0
22158.53268050647,5667099.277941255,0
-95747.78590679885,5773024.114795589,0
-16972.31507024725,5859609.812750243,0
60982.46118711773,6011626.079490086,0
-13140.092445408387,5987566.481064484,0
-75764.36713314953,5833028.449064667,0
-97678.01394451503,5993335.498107565,0
-37442.584198456476,5767682.399443627,0
-38250.738978316236,5732412.903851358,0
-98844.24836146703,5805173.385103909,0
66246.69038387877,5728438.69613259,0
40072.881782737124,5882893.687663592,0
59068.4124776572,5727837.970506135,0
35427.88095829089,5789222.691196921,0
-1096.962861463253,5681043.624840664,0
-16941.34274776021,5969561.040840311,0
20224.805195413384,5867497.987578606,0
-22281.204764856055,5717337.449471855,0
54129.38435478628,5802034.5342636295,0
-28250.645908290724,5717371.7361729285,0
-72818.67663559207,5993703.04082855,0
-104286.30484195925,5951084.24333034,0
-6521.329548482565,5834684.082297809,0
-82230.55739108317,5849453.850266683,0
64361.67269067958,5738814.747678821,0
49884.3811565286,5746401.916648938,0
75036.04602213402,5879655.061069846,0
-95807.45571602142,5740809.883030651,0
15353.298853637825,5717758.590651397,0
-42759.36427602048,5773187.2851311015,0
17496.716911510477,5674973.217935622,0
-83849.61078984913,5798187.824404382,0
92281.833314686,5695054.576396676,0
114623.22734980163,6015461.9026378365,0
61983.762251910055,5802183.856635285,0
-9809.061584031428,5700159.973252183,0
81879.73170370463,5889903.833996607,0
-15083.303866576709,5655987.23930983,0
-55520.00198688129,5862581.228366494,0
-103037.79935344562,5714414.8954260545,0
74122.39259544533,5792353.860255876,0
-113571.46592959733,5938433.478750413,0
30709.905677422357,5794017.155490207,0
1029.6300162626721,5833926.016597472,0
-61706.14626247008,5827684.200778574,0
81810.15835399495,5746689.614254536,0
31872.969184264715,5816198.18930935,0
85750.30816360356,5720000.691677945,0
87942.17655591687,5702413.815029655,0
-101302.29641547249,5921468.677736686,0
-34507.250214676795,5903448.471889618,0
-103580.00361459839,5861629.768734981,0
-103449.60761772885,5939834.649073513,0
-60545.30626433164,5830488.877784071,0
22870.679903340177,5675350.04668169,0
-85005.67798715523,5823137.684245493,0
-100506.34204777323,5825605.02632872,0
-18533.159318454127,5991461.645917649,0
-58001.71778362499,5978763.117539355,0
35072.66158108009,5865548.47791121,0
-36623.94940343301,5729101.43276966,0
132349.78928303855,5954832.454368651,0
73670.84279823437,5747841.919419928,0
46179.81968243656,6012645.68765373,0
-54420.03740139993,5696244.301621185,0
-66778.95366547277,5678787.127512184,0
30010.244662729703,5707670.757723318,0
-61163.97968908917,5850410.361832586,0
-86089.02236471888,5692952.64657656,0
-110408.3990070766,5877607.517057297,0
-39953.17369854856,5863466.662878132,0
74490.88310599487,5785685.018438318,0
-73699.52484551608,5990521.626813414,0
106354.41971045343,6020891.989187146,0
-13317.486359935065,5682709.567651825,0
-74428.51159726607,5934551.483220182,0
-46470.56503044019,5848365.282705848,0
-109479.86886629902,5800330.356992036,0
-13655.881367154958,5712924.642808161,0
29566.124217057484,5871227.398165585,0
-50528.373897845384,5778898.076755309,0
-105835.20739925842,5744516.680728087,0
-52938.453671573705,5696576.491101524,0
-17060.757978093345,5967092.1838754015,0
-111720.88353603182,5939702.457181789,0
-61473.065154307886,5772299.548197001,0
112284.77888292292,5930733.957603055,0
-29973.633130428178,5679495.4432601975,0
77084.49570596148,5898347.196198589,0
54381.86937304877,5825411.302420064,0
-96034.64124598837,5921973.665563473,0
-111336.42429839789,5792854.375412844,0
-86946.2039573954,5956744.691396221,0
-49339.99471815565,5791751.277624239,0
89591.7116142404,5910226.148644481,0
-18751.752799058406,5697503.774989779,0
-27769.46486414224,5744380.308531371,0
-91285.59132055774,5866008.107853932,0
7319.345896533996,5836501.864708395,0
40379.76521359623,5728919.946735448,0
52197.31121246854,5846971.700093535,0
66386.97659489268,5876597.129492051,0
17465.78495128252,5727022.021379152,0
-91305.87810036744,5713754.719927023,0
-68490.83346972513,5855537.114760807,0
44431.695432073524,5991602.838368075,0
-40312.36357042387,5784340.074693019,0
115906.00450453928,5908152.306073151,0
-106630.14575902977,5920365.873363511,0
87203.50610350046,6008128.058083347,0
-46756.609198827486,5783336.678120093,0
46273.056816535915,5851548.861365156,0
3258.62530731874,5689312.627174679,0
-28722.639275008478,5694626.78599124,0
6808.489881018613,5850839.802481559,0
